,customer_id,user_name,ratings,review_head,review_body
117,review-4198491d-6c6e-4ac8-ab12-de428467a6fb,Md. Hidaytullah,5,Terrific purchase,nice product
118,review-6f98f2f5-df27-4bdc-89c6-4c4a1864e003,Bhaskar Kiran Ananthapalli,4,Nice product,handy use
119,review-789b1492-d05c-4349-b2ea-f2cf41ea8183,Suneetha R,5,Brilliant,good product
120,review-b3804d4a-0ff5-486f-b84d-7c01528d3cf0,Priyanka Pathak,5,Worth every penny,10 10 productnice product
121,review-f0a649c0-a69a-4a63-82eb-cab14224093c,Soumyadwip Chakraborty,5,Super!,awesome
122,review-1a102624-6456-48d2-bc5c-22e527fd5a53,Suresh Addoori,4,Very Good,good
123,review-81fd5064-b343-40d9-9091-add1e40371a4,Kunjan Jyoti BorSaikia,5,Mind-blowing purchase,beat
124,review-4e333192-effb-434b-843b-b0f833def2fd,ashutosh gour,5,Perfect product!,works well
125,review-31bda7dd-af48-4fdd-a19a-c3b0ff0d5442,Amar khatwa,5,Classy product,osm
126,review-2f342f74-5fa0-453a-86e2-0242c5c7ddcd,Shilp,4,Very Good,extremely happy purchase totally value money
127,review-1c3b3c0f-6012-4e47-9d3c-f78beaa2e8a6,Dibakar Bora,5,Great product,nice product low weight
128,review-8abd1686-d8d0-43a5-a731-c93df88fdcb5,Flipkart Customer,3,Just okay,good think u check first buy much time take loading much time shows corrupted
129,review-99746a9a-0458-4869-81d7-4451b0011b59,Flipkart Customer,5,Excellent,working good genuine product
130,review-e5607b4f-a151-4f77-9553-199748925946,Baranikumar K,5,Fabulous!,using personal purpose good backup files transfer speed also good
131,review-0811d254-2298-433d-adee-36b4d35b4052,Flipkart Customer,5,Classy product,good product damaged within months asked replacement
132,review-e5aba6a1-75db-4527-9217-e526a7caadf5,abhay kumar,5,Nice one,value money
133,review-ef6510cf-57f3-4d3b-a65f-f63ddc09f759,Lucky Goswami,4,Good choice,using two years issues far doesnt open tv though looks ugly 18 tb space
134,review-6a33e053-1698-408c-b75d-28c502c25957,ROHIT KUMAR,5,Must buy!,ekdam best
135,review-fd41c6e4-611c-4d34-8f41-d699904a6043,GEETA SINHA,5,Awesome,small sleekworks fast usb 3 capabilities
136,review-579786bd-fdf3-420c-a108-4fc47b6c0a2b,Pradeep Upadhya,5,Excellent,one best product
137,review-9a72bf25-a1ca-4e3d-babf-f0537a17d46d,rajat kumar,5,Simply awesome,nice hard drive working gud
138,review-5496c5d5-5172-474d-9285-3083f589345a,Raghuvendra Yadav,4,Good choice,good
139,review-eae7364d-96fb-46a6-bf23-3a9536b08190,Sandipan paul,5,Terrific,best
140,review-7961eb3c-ab8c-42d4-9e39-ec5a4a297f2d,Mayur,2,Slightly disappointed,cool
141,review-af33bbf8-d5d3-41b7-9b1d-51c1977412c4,Dilip Kumar Sharma,5,Super!,good work
142,review-750db43b-d259-4dff-a2a1-95f81e8d6a5a,Suman Das,5,Super!,complain product good also packing
143,review-35662913-e982-4a05-aeae-4214050a476d,Anna ram,1,Worst experience ever!,bad
