,customer_id,user_name,ratings,review_head,review_body
203,review-31b1392e-16bb-4016-ba37-4292149db366,mina panwar,5,Just wow!,gud one
204,review-afae38ba-a0c9-4aaa-b844-c562cfefd300,Kiran Chinna,5,Great product,nice work
205,review-c387ee59-0243-4c3f-8e62-bad560bd33ed,MUNIASAMY M,4,Good quality product,good
206,review-d561b2e4-b678-4c84-af0f-74d32e7938aa,Ravi shanker joshi,4,Classy product,nice product
207,review-161e7ce9-1fc2-4a5e-afb5-b5e5269841e4,Flipkart Customer,4,Very Good,ok
208,review-3ab403e9-ca9e-4bd4-803a-881457b183d7,Mithilesh Verma,5,Excellent,good
209,review-907ce380-6055-4935-89a7-4a4e892a50e1,Anand Lal Mishra,5,Must buy!,value money
210,review-e0b889b6-1a5a-49c1-8072-656b6459e793,Flipkart Manjunath,5,Terrific,100 nice product
211,review-093a648c-4dd9-4520-ae92-8bd040cbc6d6,Saravanan,5,Perfect product!,right time
212,review-539676d7-f5ef-40f2-b16c-67688a8600cd,Asako Chisim,5,Brilliant,got cheap price
213,review-d0c42f96-8792-4747-8ba3-5627d1939b5a,Shubham singhal,4,Wonderful,good
214,review-2f49512d-7e29-4927-8522-7735aadbff5c,Flipkart Customer,5,Best in the market!,nice product
215,review-28474211-9333-4909-ac05-b179053eb50a,Flipkart Customer,5,Super!,best buy
216,review-ed526b1b-c328-4f16-a21f-952c0e087ec3,Durga prasad Mopuri,5,Pretty good,nice
217,review-6626afa2-de87-419b-a88b-41a3900e6d99,Ambha Shankar,5,Excellent,excellent
218,review-9c64e9b1-a6a7-4e65-a6bd-fcac53b90be4,Nihar sagu,5,Mind-blowing purchase,loved itbest pendrive
219,review-b43b38d6-4508-4195-99fa-b6beff583440,Aakash,5,Simply awesome,ok nice
220,review-41273115-35ea-4c67-8bdf-1fbb911fac37,Dipanshu singh,3,Does the job,good
221,review-ab6344ce-83d6-4216-b157-d248c01d819c,Flipkart Customer,3,Nice,bad
222,review-36e5b8be-5f9b-4801-8d96-42ed10633692,RAHUL PATHAK,5,Best in the market!,nicely working
223,review-b64f725b-c7d3-49f3-bfd4-7be5aa8fd49b,Himmat singh meena,5,Perfect product!,nice
224,review-f74eff60-5611-4f95-8e9d-47b4b6239af5,Flipkart Customer,4,Pretty good,good one
225,review-c519a179-283d-427d-8d8e-fd7a0dd6e853,Flipkart Customer,4,Delightful,good
226,review-61e9ff65-e9cd-4798-b6e1-62c6b137cfb3,kartik chaudhary,4,Value-for-money,decent pendrive
227,review-be2ce1fa-c74f-4fae-8fb1-c4195d638288,K.sai Sudheer,3,Fair,nice
228,review-16d26b8e-0ad7-4ae8-98a6-73d86e78440b,Flipkart Customer,4,Pretty good,nice
