,customer_id,user_name,ratings,review_head,review_body
9554,review-487cf1d1-7739-4254-a715-ada72819f180,Kumar N,4,Value-for-money,good
9555,review-8ab70583-1ed4-47d5-b800-0bb0296cac79,Vishal,1,Worst experience ever!,bad experience power bank
9556,review-998461e5-7099-410c-9218-a9f749f3b3cd,bala murugan,5,Just wow!,best quality
9557,review-6b7b8546-cb3a-45e2-a518-7d91c295b748,Tapan Misra,5,Best in the market!,philips philips price pleasantly surprised months use quite happy quality product test remains seen longevityi mean whether cater need cell phone say 40 hour train journey overall satisfied
9558,review-19740a8e-9bc7-4705-8117-06b240e097b8,Rajesh Barik,5,Brilliant,nicee
9559,review-76919f2d-4af5-4dc4-bcf7-1b9821bced32,Nikita Mohanty,5,Awesome,nice look work
9560,review-f8d97257-e858-45a7-a808-ead99675f365,Nikita Mohanty,5,Terrific purchase,completely satisfied
9561,review-2d3cbd8f-9871-4da7-9d2c-8a96abff0f36,Flipkart Customer,4,Good choice,waooo
9562,review-22aa4aaf-a39c-4bbf-a61d-aaacfbb3415c,Flipkart Customer,4,Delightful,good product n price worth
9563,review-4c19b201-9efd-45d5-85a9-61054143bb9a,Prasanna R,5,Excellent,good
9564,review-21e7f2b2-b770-423d-ac05-cc24f59fdc7b,Mohan Iyyappan,5,Just wow!,good quality
9565,review-a81cb293-19e4-42c9-976a-8274b6ce24a8,Mareedu Ajay,5,Great product,nice
9566,review-0e224a3e-8c37-420e-9529-994f59eba981,Flipkart Customer,5,Great product,power efficient heighly recomended luv u flippant
9567,review-c1c274eb-b3bd-4280-8129-951e9021e9a2,Dinesh Parida,2,Bad quality,bad product two days gone used product working properly charging properly
9568,review-a06d7d46-5845-4fb1-aecc-98c7a3c2882a,Amit Kapoor,4,Nice product,supar product
9569,review-43e26aab-5a4f-414e-899f-533b0efc819e,ajay patel,5,Must buy!,battery backup waste money highly recommended order go mi brand
9570,review-62c7717f-a396-4d6c-8bc6-eae3a1196ca0,Ashesh Kumar Behera,2,Expected a better product,good product
9571,review-b251253a-bdf0-4e49-91ea-6cca5de0b52f,Anand sharma,5,Terrific,nice product
9572,review-30e9625d-cf93-4426-a483-8dd5cf694501,Sagar Kumar,3,Does the job,good
9573,review-9c5c35de-2f8f-49cd-b5e4-bee432466dad,Sudheer Reddy,4,Really Nice,good
9574,review-ff21100f-0d0f-46aa-b691-b9a15e6392d8,Partha Tuhinansu,2,Moderate,gud backup low
9575,review-66d9881b-b25b-4992-a2fc-7fa753847418,Ganesh Punkar,5,Best in the market!,awsome
9576,review-fc1b92e7-07da-4a13-84fd-07467c31c2ae,Flipkart Customer,5,Wonderful,supper product bestquick delivery
9577,review-d055e043-b572-4234-9bc3-26711f87349c,Sathish Sathish,5,Simply awesome,super
9578,review-c9016149-af46-43d0-983e-453bc91e1885,Flipkart Customer,4,Nice product,good one
9579,review-4cd514c8-2114-46a7-9542-596913104807,Chandan Kumar,4,Really Nice,amazing
9580,review-d0ba2d72-684c-40eb-9b3c-5649b832aa94,Prashant Patel,4,Very Good,good product
9581,review-97b120c7-ce96-4093-ab76-4b6e781c7904,Rajesh B,5,Wonderful,nice products
9582,review-e1a9a1e0-33f3-4fbf-9489-c4cfc38597d3,ram setti,5,Highly recommended,good performance useful long journeys
